from,to,t0,c0,lanes,initial_SR,initial_FR
20,28,24,71,2,-1,-1
28,20,24,71,2,-1,-1
20,30,40,74,2,-1,-1
30,20,40,74,2,-1,-1
21,22,18,75,2,-1,-1
22,21,18,75,2,-1,-1
22,23,34,40,2,-1,-1
23,22,34,40,2,-1,-1
22,25,21,49,2,-1,-1
25,22,21,49,2,-1,-1
22,29,39,69,2,-1,-1
29,22,39,69,2,-1,-1
23,24,31,94,2,-1,-1
24,23,31,94,2,-1,-1
24,28,46,74,2,-1,-1
28,24,46,74,2,-1,-1
25,30,12,21,2,-1,-1
30,25,12,21,2,-1,-1
25,31,10,41,2,-1,-1
31,25,10,41,2,-1,-1
28,29,20,53,2,-1,-1
29,28,20,53,2,-1,-1
