from,to,t0,c0,lanes,initial_SR,initial_FR
21,3,14,27,2,-1,-1
3,23,11,51,2,-1,-1
23,3,11,51,2,-1,-1
3,27,30,64,2,-1,-1
27,3,30,64,2,-1,-1
3,30,39,71,2,-1,-1
30,3,39,71,2,-1,-1
3,31,34,90,2,-1,-1
31,3,34,90,2,-1,-1
4,17,22,43,2,-1,-1
17,4,22,43,2,-1,-1
4,29,42,33,2,-1,-1
29,4,42,33,2,-1,-1
5,8,8,41,2,-1,-1
8,5,8,41,2,-1,-1
5,9,8,75,2,-1,-1
9,5,8,75,2,-1,-1
5,18,12,79,2,-1,-1
18,5,12,79,2,-1,-1
5,19,42,32,2,-1,-1
19,5,42,32,2,-1,-1
5,22,36,29,2,-1,-1
22,5,36,29,2,-1,-1
6,8,33,46,2,-1,-1
8,6,33,46,2,-1,-1
6,14,5,66,2,-1,-1
14,6,5,66,2,-1,-1
6,22,4,47,2,-1,-1
22,6,4,47,2,-1,-1
6,23,10,31,2,-1,-1
23,6,10,31,2,-1,-1
6,27,35,33,2,-1,-1
27,6,35,33,2,-1,-1
6,29,40,51,2,-1,-1
29,6,40,51,2,-1,-1
7,10,9,21,2,-1,-1
10,7,9,21,2,-1,-1
7,16,10,54,2,-1,-1
16,7,10,54,2,-1,-1
7,17,24,53,2,-1,-1
17,7,24,53,2,-1,-1
7,18,22,42,2,-1,-1
18,7,22,42,2,-1,-1
7,20,12,32,2,-1,-1
20,7,12,32,2,-1,-1
7,21,17,43,2,-1,-1
21,7,17,43,2,-1,-1
7,25,43,51,2,-1,-1
25,7,43,51,2,-1,-1
8,9,17,32,2,-1,-1
9,8,17,32,2,-1,-1
8,12,18,54,2,-1,-1
12,8,18,54,2,-1,-1
8,13,19,107,2,-1,-1
13,8,19,107,2,-1,-1
8,22,29,48,2,-1,-1
22,8,29,48,2,-1,-1
8,31,21,47,2,-1,-1
31,8,21,47,2,-1,-1
9,13,3,33,2,-1,-1
13,9,3,33,2,-1,-1
9,14,43,56,2,-1,-1
14,9,43,56,2,-1,-1
9,16,35,78,2,-1,-1
16,9,35,78,2,-1,-1
9,18,11,3,2,-1,-1
18,9,11,3,2,-1,-1
9,21,45,48,2,-1,-1
21,9,45,48,2,-1,-1
9,23,35,84,2,-1,-1
23,9,35,84,2,-1,-1
10,12,34,70,2,-1,-1
12,10,34,70,2,-1,-1
10,14,35,44,2,-1,-1
14,10,35,44,2,-1,-1
10,18,29,22,2,-1,-1
18,10,29,22,2,-1,-1
10,20,21,35,2,-1,-1
20,10,21,35,2,-1,-1
10,21,22,65,2,-1,-1
21,10,22,65,2,-1,-1
10,26,27,46,2,-1,-1
26,10,27,46,2,-1,-1
11,12,31,77,2,-1,-1
12,11,31,77,2,-1,-1
11,16,8,43,2,-1,-1
16,11,8,43,2,-1,-1
11,18,29,55,2,-1,-1
18,11,29,55,2,-1,-1
11,21,19,45,2,-1,-1
21,11,19,45,2,-1,-1
11,24,7,18,2,-1,-1
24,11,7,18,2,-1,-1
12,16,33,31,2,-1,-1
16,12,33,31,2,-1,-1
12,18,20,25,2,-1,-1
18,12,20,25,2,-1,-1
12,20,12,79,2,-1,-1
20,12,12,79,2,-1,-1
12,21,24,53,2,-1,-1
21,12,24,53,2,-1,-1
12,22,13,74,2,-1,-1
22,12,13,74,2,-1,-1
12,29,40,67,2,-1,-1
29,12,40,67,2,-1,-1
12,32,23,55,2,-1,-1
32,12,23,55,2,-1,-1
13,18,13,53,2,-1,-1
18,13,13,53,2,-1,-1
13,20,32,52,2,-1,-1
20,13,32,52,2,-1,-1
13,32,21,62,2,-1,-1
32,13,21,62,2,-1,-1
14,16,38,45,2,-1,-1
16,14,38,45,2,-1,-1
14,18,34,100,2,-1,-1
18,14,34,100,2,-1,-1
14,19,22,50,2,-1,-1
19,14,22,50,2,-1,-1
14,21,16,0,2,-1,-1
21,14,16,0,2,-1,-1
14,23,8,52,2,-1,-1
23,14,8,52,2,-1,-1
14,26,10,56,2,-1,-1
26,14,10,56,2,-1,-1
14,28,29,27,2,-1,-1
28,14,29,27,2,-1,-1
14,32,37,56,2,-1,-1
32,14,37,56,2,-1,-1
15,17,34,42,2,-1,-1
17,15,34,42,2,-1,-1
15,19,8,71,2,-1,-1
19,15,8,71,2,-1,-1
15,20,42,63,2,-1,-1
20,15,42,63,2,-1,-1
15,21,47,71,2,-1,-1
21,15,47,71,2,-1,-1
15,30,5,19,2,-1,-1
30,15,5,19,2,-1,-1
15,32,36,24,2,-1,-1
32,15,36,24,2,-1,-1
16,24,1,55,2,-1,-1
24,16,1,55,2,-1,-1
16,29,20,69,2,-1,-1
29,16,20,69,2,-1,-1
17,18,34,76,2,-1,-1
18,17,34,76,2,-1,-1
17,19,26,5,2,-1,-1
19,17,26,5,2,-1,-1
17,20,16,40,2,-1,-1
20,17,16,40,2,-1,-1
17,21,12,69,2,-1,-1
21,17,12,69,2,-1,-1
17,22,11,39,2,-1,-1
22,17,11,39,2,-1,-1
17,25,18,17,2,-1,-1
25,17,18,17,2,-1,-1
17,26,6,50,2,-1,-1
26,17,6,50,2,-1,-1
19,23,23,61,2,-1,-1
23,19,23,61,2,-1,-1
19,25,21,88,2,-1,-1
25,19,21,88,2,-1,-1
19,32,35,36,2,-1,-1
32,19,35,36,2,-1,-1
20,21,16,67,2,-1,-1
21,20,16,67,2,-1,-1
20,22,21,61,2,-1,-1
22,20,21,61,2,-1,-1
20,25,34,65,2,-1,-1
25,20,34,65,2,-1,-1
20,27,46,54,2,-1,-1
27,20,46,54,2,-1,-1
21,23,18,44,2,-1,-1
23,21,18,44,2,-1,-1
21,26,6,21,2,-1,-1
26,21,6,21,2,-1,-1
21,27,31,38,2,-1,-1
27,21,31,38,2,-1,-1
21,32,46,83,2,-1,-1
32,21,46,83,2,-1,-1
22,23,8,41,2,-1,-1
23,22,8,41,2,-1,-1
22,25,17,51,2,-1,-1
25,22,17,51,2,-1,-1
22,26,17,60,2,-1,-1
26,22,17,60,2,-1,-1
22,28,36,40,2,-1,-1
28,22,36,40,2,-1,-1
22,32,32,54,2,-1,-1
32,22,32,54,2,-1,-1
23,26,14,46,2,-1,-1
26,23,14,46,2,-1,-1
23,31,26,75,2,-1,-1
31,23,26,75,2,-1,-1
24,26,30,42,2,-1,-1
26,24,30,42,2,-1,-1
24,29,18,71,2,-1,-1
29,24,18,71,2,-1,-1
25,26,22,75,2,-1,-1
26,25,22,75,2,-1,-1
25,31,37,33,2,-1,-1
31,25,37,33,2,-1,-1
26,27,30,67,2,-1,-1
27,26,30,67,2,-1,-1
27,28,20,56,2,-1,-1
28,27,20,56,2,-1,-1
27,29,40,62,2,-1,-1
29,27,40,62,2,-1,-1
30,32,40,20,2,-1,-1
32,30,40,20,2,-1,-1
