from,to,t0,c0,lanes,initial_SR,initial_FR
17,5,22,30,2,-1,-1
5,18,28,35,2,-1,-1
18,5,28,35,2,-1,-1
5,19,17,79,2,-1,-1
19,5,17,79,2,-1,-1
5,23,28,61,2,-1,-1
23,5,28,61,2,-1,-1
5,26,9,68,2,-1,-1
26,5,9,68,2,-1,-1
5,30,33,39,2,-1,-1
30,5,33,39,2,-1,-1
6,7,29,50,2,-1,-1
7,6,29,50,2,-1,-1
6,10,23,53,2,-1,-1
10,6,23,53,2,-1,-1
6,13,12,75,2,-1,-1
13,6,12,75,2,-1,-1
6,14,15,85,2,-1,-1
14,6,15,85,2,-1,-1
6,16,23,60,2,-1,-1
16,6,23,60,2,-1,-1
6,17,25,75,2,-1,-1
17,6,25,75,2,-1,-1
6,18,25,86,2,-1,-1
18,6,25,86,2,-1,-1
6,19,19,59,2,-1,-1
19,6,19,59,2,-1,-1
6,21,29,38,2,-1,-1
21,6,29,38,2,-1,-1
6,23,31,29,2,-1,-1
23,6,31,29,2,-1,-1
6,25,35,5,2,-1,-1
25,6,35,5,2,-1,-1
6,29,38,76,2,-1,-1
29,6,38,76,2,-1,-1
6,30,37,62,2,-1,-1
30,6,37,62,2,-1,-1
7,8,40,60,2,-1,-1
8,7,40,60,2,-1,-1
7,12,9,54,2,-1,-1
12,7,9,54,2,-1,-1
7,13,40,54,2,-1,-1
13,7,40,54,2,-1,-1
7,14,26,73,2,-1,-1
14,7,26,73,2,-1,-1
7,15,39,54,2,-1,-1
15,7,39,54,2,-1,-1
7,16,22,94,2,-1,-1
16,7,22,94,2,-1,-1
7,17,15,62,2,-1,-1
17,7,15,62,2,-1,-1
7,19,14,39,2,-1,-1
19,7,14,39,2,-1,-1
7,22,13,0,2,-1,-1
22,7,13,0,2,-1,-1
7,24,22,51,2,-1,-1
24,7,22,51,2,-1,-1
7,25,57,40,2,-1,-1
25,7,57,40,2,-1,-1
7,27,74,48,2,-1,-1
27,7,74,48,2,-1,-1
7,31,40,18,2,-1,-1
31,7,40,18,2,-1,-1
8,11,40,82,2,-1,-1
11,8,40,82,2,-1,-1
8,12,39,57,2,-1,-1
12,8,39,57,2,-1,-1
8,15,2,50,2,-1,-1
15,8,2,50,2,-1,-1
8,16,18,58,2,-1,-1
16,8,18,58,2,-1,-1
8,17,47,51,2,-1,-1
17,8,47,51,2,-1,-1
8,22,53,61,2,-1,-1
22,8,53,61,2,-1,-1
8,27,42,61,2,-1,-1
27,8,42,61,2,-1,-1
8,29,9,48,2,-1,-1
29,8,9,48,2,-1,-1
9,10,43,39,2,-1,-1
10,9,43,39,2,-1,-1
9,11,39,51,2,-1,-1
11,9,39,51,2,-1,-1
9,13,9,56,2,-1,-1
13,9,9,56,2,-1,-1
9,14,20,57,2,-1,-1
14,9,20,57,2,-1,-1
9,17,35,54,2,-1,-1
17,9,35,54,2,-1,-1
9,19,31,39,2,-1,-1
19,9,31,39,2,-1,-1
9,23,40,81,2,-1,-1
23,9,40,81,2,-1,-1
9,24,43,42,2,-1,-1
24,9,43,42,2,-1,-1
9,26,9,61,2,-1,-1
26,9,9,61,2,-1,-1
9,28,47,43,2,-1,-1
28,9,47,43,2,-1,-1
9,29,54,22,2,-1,-1
29,9,54,22,2,-1,-1
9,31,15,43,2,-1,-1
31,9,15,43,2,-1,-1
9,32,30,95,2,-1,-1
32,9,30,95,2,-1,-1
10,11,58,86,2,-1,-1
11,10,58,86,2,-1,-1
10,12,14,71,2,-1,-1
12,10,14,71,2,-1,-1
10,14,28,64,2,-1,-1
14,10,28,64,2,-1,-1
10,15,26,67,2,-1,-1
15,10,26,67,2,-1,-1
10,16,9,54,2,-1,-1
16,10,9,54,2,-1,-1
10,19,18,18,2,-1,-1
19,10,18,18,2,-1,-1
10,22,26,26,2,-1,-1
22,10,26,26,2,-1,-1
10,24,10,23,2,-1,-1
24,10,10,23,2,-1,-1
10,26,34,41,2,-1,-1
26,10,34,41,2,-1,-1
10,29,36,19,2,-1,-1
29,10,36,19,2,-1,-1
10,31,42,83,2,-1,-1
31,10,42,83,2,-1,-1
10,32,29,49,2,-1,-1
32,10,29,49,2,-1,-1
11,12,63,59,2,-1,-1
12,11,63,59,2,-1,-1
11,13,35,29,2,-1,-1
13,11,35,29,2,-1,-1
11,14,53,43,2,-1,-1
14,11,53,43,2,-1,-1
11,17,66,44,2,-1,-1
17,11,66,44,2,-1,-1
11,18,15,33,2,-1,-1
18,11,15,33,2,-1,-1
11,20,14,45,2,-1,-1
20,11,14,45,2,-1,-1
11,25,22,76,2,-1,-1
25,11,22,76,2,-1,-1
11,26,36,82,2,-1,-1
26,11,36,82,2,-1,-1
11,27,9,40,2,-1,-1
27,11,9,40,2,-1,-1
11,28,21,91,2,-1,-1
28,11,21,91,2,-1,-1
12,14,17,31,2,-1,-1
14,12,17,31,2,-1,-1
12,15,39,31,2,-1,-1
15,12,39,31,2,-1,-1
12,16,22,49,2,-1,-1
16,12,22,49,2,-1,-1
12,19,5,15,2,-1,-1
19,12,5,15,2,-1,-1
12,20,57,55,2,-1,-1
20,12,57,55,2,-1,-1
12,21,29,41,2,-1,-1
21,12,29,41,2,-1,-1
12,22,15,60,2,-1,-1
22,12,15,60,2,-1,-1
12,23,11,19,2,-1,-1
23,12,11,19,2,-1,-1
12,24,23,32,2,-1,-1
24,12,23,32,2,-1,-1
12,25,53,65,2,-1,-1
25,12,53,65,2,-1,-1
12,26,31,60,2,-1,-1
26,12,31,60,2,-1,-1
12,27,69,60,2,-1,-1
27,12,69,60,2,-1,-1
12,28,56,36,2,-1,-1
28,12,56,36,2,-1,-1
12,31,31,71,2,-1,-1
31,12,31,71,2,-1,-1
12,32,15,47,2,-1,-1
32,12,15,47,2,-1,-1
13,14,18,50,2,-1,-1
14,13,18,50,2,-1,-1
13,17,32,37,2,-1,-1
17,13,32,37,2,-1,-1
13,19,27,59,2,-1,-1
19,13,27,59,2,-1,-1
13,24,34,67,2,-1,-1
24,13,34,67,2,-1,-1
13,26,1,48,2,-1,-1
26,13,1,48,2,-1,-1
13,28,40,41,2,-1,-1
28,13,40,41,2,-1,-1
13,29,45,2,2,-1,-1
29,13,45,2,2,-1,-1
13,30,27,119,2,-1,-1
30,13,27,119,2,-1,-1
13,32,29,93,2,-1,-1
32,13,29,93,2,-1,-1
14,16,32,27,2,-1,-1
16,14,32,27,2,-1,-1
14,17,15,45,2,-1,-1
17,14,15,45,2,-1,-1
14,18,39,67,2,-1,-1
18,14,39,67,2,-1,-1
14,19,12,90,2,-1,-1
19,14,12,90,2,-1,-1
14,21,39,31,2,-1,-1
21,14,39,31,2,-1,-1
14,23,20,45,2,-1,-1
23,14,20,45,2,-1,-1
14,24,32,44,2,-1,-1
24,14,32,44,2,-1,-1
14,25,51,36,2,-1,-1
25,14,51,36,2,-1,-1
14,29,52,40,2,-1,-1
29,14,52,40,2,-1,-1
14,30,33,68,2,-1,-1
30,14,33,68,2,-1,-1
14,31,14,50,2,-1,-1
31,14,14,50,2,-1,-1
14,32,10,41,2,-1,-1
32,14,10,41,2,-1,-1
15,16,17,65,2,-1,-1
16,15,17,65,2,-1,-1
15,20,31,44,2,-1,-1
20,15,31,44,2,-1,-1
15,21,13,39,2,-1,-1
21,15,13,39,2,-1,-1
15,23,50,21,2,-1,-1
23,15,50,21,2,-1,-1
15,24,16,64,2,-1,-1
24,15,16,64,2,-1,-1
15,28,25,34,2,-1,-1
28,15,25,34,2,-1,-1
15,31,55,37,2,-1,-1
31,15,55,37,2,-1,-1
16,17,31,93,2,-1,-1
17,16,31,93,2,-1,-1
16,19,25,31,2,-1,-1
19,16,25,31,2,-1,-1
16,20,43,52,2,-1,-1
20,16,43,52,2,-1,-1
16,21,6,46,2,-1,-1
21,16,6,46,2,-1,-1
16,22,35,77,2,-1,-1
22,16,35,77,2,-1,-1
16,23,34,39,2,-1,-1
23,16,34,39,2,-1,-1
16,24,1,39,2,-1,-1
24,16,1,39,2,-1,-1
16,27,56,66,2,-1,-1
27,16,56,66,2,-1,-1
16,28,39,62,2,-1,-1
28,16,39,62,2,-1,-1
16,31,46,93,2,-1,-1
31,16,46,93,2,-1,-1
17,21,37,43,2,-1,-1
21,17,37,43,2,-1,-1
17,22,13,18,2,-1,-1
22,17,13,18,2,-1,-1
17,23,5,26,2,-1,-1
23,17,5,26,2,-1,-1
17,24,31,64,2,-1,-1
24,17,31,64,2,-1,-1
17,26,31,73,2,-1,-1
26,17,31,73,2,-1,-1
17,27,73,80,2,-1,-1
27,17,73,80,2,-1,-1
17,30,47,59,2,-1,-1
30,17,47,59,2,-1,-1
17,32,7,69,2,-1,-1
32,17,7,69,2,-1,-1
18,19,44,17,2,-1,-1
19,18,44,17,2,-1,-1
18,24,36,53,2,-1,-1
24,18,36,53,2,-1,-1
18,25,17,101,2,-1,-1
25,18,17,101,2,-1,-1
18,26,23,54,2,-1,-1
26,18,23,54,2,-1,-1
18,30,43,39,2,-1,-1
30,18,43,39,2,-1,-1
18,31,42,48,2,-1,-1
31,18,42,48,2,-1,-1
19,22,18,29,2,-1,-1
22,19,18,29,2,-1,-1
19,26,26,59,2,-1,-1
26,19,26,59,2,-1,-1
19,29,50,23,2,-1,-1
29,19,50,23,2,-1,-1
19,31,26,40,2,-1,-1
31,19,26,40,2,-1,-1
19,32,10,90,2,-1,-1
32,19,10,90,2,-1,-1
20,25,7,32,2,-1,-1
25,20,7,32,2,-1,-1
20,26,38,55,2,-1,-1
26,20,38,55,2,-1,-1
20,28,6,45,2,-1,-1
28,20,6,45,2,-1,-1
20,29,26,35,2,-1,-1
29,20,26,35,2,-1,-1
20,32,62,50,2,-1,-1
32,20,62,50,2,-1,-1
21,22,40,40,2,-1,-1
22,21,40,40,2,-1,-1
21,28,38,38,2,-1,-1
28,21,38,38,2,-1,-1
21,29,23,21,2,-1,-1
29,21,23,21,2,-1,-1
21,32,42,43,2,-1,-1
32,21,42,43,2,-1,-1
22,24,36,23,2,-1,-1
24,22,36,23,2,-1,-1
22,25,68,55,2,-1,-1
25,22,68,55,2,-1,-1
22,26,44,45,2,-1,-1
26,22,44,45,2,-1,-1
22,30,59,55,2,-1,-1
30,22,59,55,2,-1,-1
22,31,39,82,2,-1,-1
31,22,39,82,2,-1,-1
23,24,34,64,2,-1,-1
24,23,34,64,2,-1,-1
23,26,36,62,2,-1,-1
26,23,36,62,2,-1,-1
23,29,60,47,2,-1,-1
29,23,60,47,2,-1,-1
23,32,11,75,2,-1,-1
32,23,11,75,2,-1,-1
24,25,35,82,2,-1,-1
25,24,35,82,2,-1,-1
24,26,33,21,2,-1,-1
26,24,33,21,2,-1,-1
24,32,36,48,2,-1,-1
32,24,36,48,2,-1,-1
25,27,21,40,2,-1,-1
27,25,21,40,2,-1,-1
25,28,2,48,2,-1,-1
28,25,2,48,2,-1,-1
25,29,18,79,2,-1,-1
29,25,18,79,2,-1,-1
25,30,61,49,2,-1,-1
30,25,61,49,2,-1,-1
26,29,45,60,2,-1,-1
29,26,45,60,2,-1,-1
26,30,27,33,2,-1,-1
30,26,27,33,2,-1,-1
26,31,19,34,2,-1,-1
31,26,19,34,2,-1,-1
27,28,20,70,2,-1,-1
28,27,20,70,2,-1,-1
27,29,40,55,2,-1,-1
29,27,40,55,2,-1,-1
28,29,20,23,2,-1,-1
29,28,20,23,2,-1,-1
28,30,63,35,2,-1,-1
30,28,63,35,2,-1,-1
28,32,63,63,2,-1,-1
32,28,63,63,2,-1,-1
29,31,63,58,2,-1,-1
31,29,63,58,2,-1,-1
29,32,60,52,2,-1,-1
32,29,60,52,2,-1,-1
30,32,40,41,2,-1,-1
32,30,40,41,2,-1,-1
31,32,20,56,2,-1,-1
32,31,20,56,2,-1,-1
