from,to,t0,c0,lanes,initial_SR,initial_FR
164,170,2.9,110,3,-1,-1
170,171,5.5,180,3,-1,-1
159,171,2.9,110,3,-1,-1
159,172,3.8,130,3,-1,-1
172,173,1.5,60,3,-1,-1
173,174,4.9,170,3,-1,-1
168,175,6.7,220,3,-1,-1
170,175,3.7,130,3,-1,-1
172,175,9.9,320,3,-1,-1
173,176,7.4,240,3,-1,-1
171,176,6.6,220,3,-1,-1
169,176,8.1,260,3,-1,-1
169,177,1.7,70,3,-1,-1
177,178,3.5,120,3,-1,-1
57,177,8.3,270,3,-1,-1
1,0,10.1,320,3,-1,-1
2,1,8.2,270,3,-1,-1
3,1,2.1,80,3,-1,-1
4,3,7.8,250,3,-1,-1
5,4,3.7,130,3,-1,-1
7,6,9.7,310,3,-1,-1
8,7,2.3,90,3,-1,-1
9,8,3,110,3,-1,-1
10,7,5.8,190,3,-1,-1
11,4,6.1,200,3,-1,-1
12,11,2.5,90,3,-1,-1
11,8,8.1,260,3,-1,-1
13,11,1.9,80,3,-1,-1
12,3,6.5,210,3,-1,-1
12,9,6.2,200,3,-1,-1
14,9,7.4,240,3,-1,-1
15,14,2,80,3,-1,-1
16,14,3.9,140,3,-1,-1
17,14,3.1,110,3,-1,-1
18,3,8.9,280,3,-1,-1
19,18,1.2,50,3,-1,-1
20,19,6.2,200,3,-1,-1
21,20,6.1,200,3,-1,-1
22,21,1.8,70,3,-1,-1
21,9,9,290,3,-1,-1
23,18,4,140,3,-1,-1
24,23,2.7,100,3,-1,-1
25,24,3.5,130,3,-1,-1
26,25,6.3,210,3,-1,-1
27,25,6.5,210,3,-1,-1
28,26,1.5,60,3,-1,-1
29,23,1.8,70,3,-1,-1
30,23,5.9,200,3,-1,-1
31,30,2,80,3,-1,-1
32,30,1.8,70,3,-1,-1
32,19,3.5,120,3,-1,-1
33,32,3.2,120,3,-1,-1
35,34,2.1,130,4,-1,-1
35,27,3,180,4,-1,-1
27,26,2.4,150,4,-1,-1
31,28,3.8,230,4,-1,-1
33,31,1.4,90,4,-1,-1
33,20,1.9,120,4,-1,-1
22,20,4.7,280,4,-1,-1
36,22,4.7,280,4,-1,-1
36,17,5.8,190,3,-1,-1
17,16,4.9,170,3,-1,-1
37,16,9.7,310,3,-1,-1
38,36,2.4,150,4,-1,-1
39,38,8.8,510,4,-1,-1
40,39,1.9,120,4,-1,-1
41,40,1.4,100,4,-1,-1
42,41,2.8,180,4,-1,-1
43,42,7.5,440,4,-1,-1
40,37,7.9,260,3,-1,-1
44,37,2,80,3,-1,-1
45,44,3.2,110,3,-1,-1
45,37,3.3,120,3,-1,-1
46,45,16.2,500,3,-1,-1
47,46,1.9,80,3,-1,-1
48,46,7.7,250,3,-1,-1
49,46,4.7,160,3,-1,-1
50,39,6.1,200,3,-1,-1
51,40,5.8,190,3,-1,-1
52,41,5.3,180,3,-1,-1
53,42,3.9,140,3,-1,-1
47,43,6,350,4,-1,-1
49,47,2.5,160,4,-1,-1
54,49,6,350,4,-1,-1
55,54,13,750,4,-1,-1
56,55,9.3,540,4,-1,-1
57,56,4.6,270,4,-1,-1
58,57,6.7,400,4,-1,-1
59,55,8.8,280,3,-1,-1
60,59,4.7,160,3,-1,-1
61,60,10.4,330,3,-1,-1
62,59,1.4,60,3,-1,-1
63,62,1.9,80,3,-1,-1
64,62,3.3,120,3,-1,-1
64,63,4.2,140,3,-1,-1
65,56,3.4,120,3,-1,-1
66,65,5.8,190,3,-1,-1
67,66,6.8,220,3,-1,-1
65,57,6.2,210,3,-1,-1
68,65,4.1,140,3,-1,-1
68,60,6.4,210,3,-1,-1
68,66,5.8,190,3,-1,-1
69,68,3.5,120,3,-1,-1
70,54,10,320,3,-1,-1
71,35,13.3,420,3,-1,-1
73,72,3.3,120,3,-1,-1
74,73,14.3,450,3,-1,-1
73,26,2,80,3,-1,-1
75,73,1.2,60,3,-1,-1
76,75,5.8,190,3,-1,-1
77,75,11.8,370,3,-1,-1
78,77,1.6,70,3,-1,-1
79,22,7.7,250,3,-1,-1
74,22,3,110,3,-1,-1
80,74,4.2,140,3,-1,-1
81,80,4,140,3,-1,-1
82,80,4.2,140,3,-1,-1
83,77,5.4,180,3,-1,-1
83,80,1.7,70,3,-1,-1
84,83,3.5,120,3,-1,-1
85,84,2.2,80,3,-1,-1
84,79,7.8,250,3,-1,-1
86,84,3.1,110,3,-1,-1
87,50,13.8,430,3,-1,-1
51,50,2.8,100,3,-1,-1
52,51,1.5,60,3,-1,-1
53,52,3.9,130,3,-1,-1
53,43,8.7,280,3,-1,-1
87,38,9.7,310,3,-1,-1
79,36,4.1,140,3,-1,-1
88,79,3.5,130,3,-1,-1
89,88,2.6,100,3,-1,-1
90,89,7.6,250,3,-1,-1
91,71,12.4,390,3,-1,-1
92,71,13.4,420,3,-1,-1
94,93,12.2,380,3,-1,-1
95,93,5.7,190,3,-1,-1
96,93,7.9,250,3,-1,-1
96,78,3.5,120,3,-1,-1
86,78,2.7,100,3,-1,-1
86,85,3.1,110,3,-1,-1
88,85,4.8,160,3,-1,-1
97,96,6,200,3,-1,-1
92,86,2.5,100,3,-1,-1
98,92,4.9,170,3,-1,-1
99,98,3.8,130,3,-1,-1
100,99,18.7,580,3,-1,-1
101,89,6.4,210,3,-1,-1
101,86,2,80,3,-1,-1
101,98,3.2,110,3,-1,-1
102,87,7.7,250,3,-1,-1
102,99,2.2,80,3,-1,-1
103,99,13.5,420,3,-1,-1
104,90,14.9,460,3,-1,-1
102,90,3.1,110,3,-1,-1
107,105,14.3,450,3,-1,-1
107,106,4.9,160,3,-1,-1
108,107,2,80,3,-1,-1
110,103,5.3,320,4,-1,-1
110,109,20.6,1180,4,-1,-1
110,108,4.5,150,3,-1,-1
111,108,16.8,520,3,-1,-1
104,103,7.5,440,4,-1,-1
112,104,3.8,230,4,-1,-1
113,112,9.2,530,4,-1,-1
114,103,6.9,230,3,-1,-1
115,114,9.8,310,3,-1,-1
116,115,11.8,370,3,-1,-1
117,115,3.8,130,3,-1,-1
118,115,3,110,3,-1,-1
119,118,5,170,3,-1,-1
120,119,4.4,150,3,-1,-1
121,118,3.9,140,3,-1,-1
122,119,4.2,140,3,-1,-1
120,114,3.7,130,3,-1,-1
123,120,11.1,350,3,-1,-1
123,112,2.1,80,3,-1,-1
124,123,7,230,3,-1,-1
125,113,12,380,3,-1,-1
126,125,3,110,3,-1,-1
127,125,9.1,290,3,-1,-1
128,113,18.5,1060,4,-1,-1
130,129,13.7,430,3,-1,-1
129,128,6.7,220,3,-1,-1
131,129,9,290,3,-1,-1
133,132,6.8,220,3,-1,-1
134,133,8.1,260,3,-1,-1
135,133,8.7,280,3,-1,-1
136,133,8.1,260,3,-1,-1
138,137,19.2,590,3,-1,-1
132,128,3.1,110,3,-1,-1
135,132,5.1,170,3,-1,-1
137,135,5,170,3,-1,-1
139,137,7.9,260,3,-1,-1
140,139,4.3,150,3,-1,-1
141,128,3.7,230,4,-1,-1
142,141,2.3,140,4,-1,-1
143,142,7.4,430,4,-1,-1
143,140,7.4,430,4,-1,-1
144,140,6.9,410,4,-1,-1
145,139,7.1,230,3,-1,-1
145,140,6.4,210,3,-1,-1
146,145,5.3,180,3,-1,-1
147,146,4.6,160,3,-1,-1
148,144,11.9,380,3,-1,-1
148,146,5.3,180,3,-1,-1
149,148,3.1,110,3,-1,-1
150,149,5.6,190,3,-1,-1
151,149,8.4,270,3,-1,-1
152,141,11.1,350,3,-1,-1
152,142,10.7,340,3,-1,-1
153,152,8.1,260,3,-1,-1
154,143,13.2,410,3,-1,-1
155,140,7.5,240,3,-1,-1
156,155,1.8,70,3,-1,-1
157,156,4.2,140,3,-1,-1
154,153,4.8,160,3,-1,-1
158,154,7.3,240,3,-1,-1
158,156,6.9,230,3,-1,-1
159,153,9,290,3,-1,-1
160,155,9.1,290,3,-1,-1
161,158,5.3,180,3,-1,-1
162,161,5.1,170,3,-1,-1
161,156,5,170,3,-1,-1
163,161,4.7,160,3,-1,-1
164,153,6.7,220,3,-1,-1
165,162,3.4,120,3,-1,-1
166,162,2.1,80,3,-1,-1
165,163,3.1,110,3,-1,-1
167,165,6.2,200,3,-1,-1
168,167,6.8,220,3,-1,-1
168,163,4.2,140,3,-1,-1
169,168,10.9,350,3,-1,-1
164,163,5.9,200,3,-1,-1
170,164,2.9,110,3,-1,-1
171,170,5.5,180,3,-1,-1
171,159,2.9,110,3,-1,-1
172,159,3.8,130,3,-1,-1
173,172,1.5,60,3,-1,-1
174,173,4.9,170,3,-1,-1
175,168,6.7,220,3,-1,-1
175,170,3.7,130,3,-1,-1
175,172,9.9,320,3,-1,-1
176,173,7.4,240,3,-1,-1
176,171,6.6,220,3,-1,-1
176,169,8.1,260,3,-1,-1
177,169,1.7,70,3,-1,-1
178,177,3.5,120,3,-1,-1
177,57,8.3,270,3,-1,-1
