from,to,t0,c0,lanes,initial_SR,initial_FR
26,13,19,78,2,-1,-1
14,16,30,47,2,-1,-1
16,14,30,47,2,-1,-1
14,18,8,58,2,-1,-1
18,14,8,58,2,-1,-1
14,21,15,49,2,-1,-1
21,14,15,49,2,-1,-1
14,22,19,41,2,-1,-1
22,14,19,41,2,-1,-1
14,26,29,77,2,-1,-1
26,14,29,77,2,-1,-1
14,27,22,44,2,-1,-1
27,14,22,44,2,-1,-1
14,29,23,74,2,-1,-1
29,14,23,74,2,-1,-1
15,17,27,32,2,-1,-1
17,15,27,32,2,-1,-1
15,18,8,51,2,-1,-1
18,15,8,51,2,-1,-1
15,20,4,15,2,-1,-1
20,15,4,15,2,-1,-1
15,22,30,53,2,-1,-1
22,15,30,53,2,-1,-1
15,27,29,42,2,-1,-1
27,15,29,42,2,-1,-1
15,32,43,18,2,-1,-1
32,15,43,18,2,-1,-1
16,24,9,36,2,-1,-1
24,16,9,36,2,-1,-1
17,20,28,70,2,-1,-1
20,17,28,70,2,-1,-1
17,21,23,48,2,-1,-1
21,17,23,48,2,-1,-1
17,30,31,54,2,-1,-1
30,17,31,54,2,-1,-1
17,31,15,67,2,-1,-1
31,17,15,67,2,-1,-1
18,19,45,49,2,-1,-1
19,18,45,49,2,-1,-1
18,21,14,91,2,-1,-1
21,18,14,91,2,-1,-1
18,29,31,22,2,-1,-1
29,18,31,22,2,-1,-1
18,31,42,52,2,-1,-1
31,18,42,52,2,-1,-1
19,20,47,82,2,-1,-1
20,19,47,82,2,-1,-1
19,22,29,45,2,-1,-1
22,19,29,45,2,-1,-1
19,23,36,23,2,-1,-1
23,19,36,23,2,-1,-1
19,29,40,77,2,-1,-1
29,19,40,77,2,-1,-1
20,22,34,26,2,-1,-1
22,20,34,26,2,-1,-1
20,26,34,50,2,-1,-1
26,20,34,50,2,-1,-1
20,30,32,29,2,-1,-1
30,20,32,29,2,-1,-1
20,31,33,71,2,-1,-1
31,20,33,71,2,-1,-1
20,32,44,37,2,-1,-1
32,20,44,37,2,-1,-1
21,25,17,57,2,-1,-1
25,21,17,57,2,-1,-1
21,26,16,43,2,-1,-1
26,21,16,43,2,-1,-1
21,28,25,28,2,-1,-1
28,21,25,28,2,-1,-1
21,29,27,67,2,-1,-1
29,21,27,67,2,-1,-1
22,23,14,68,2,-1,-1
23,22,14,68,2,-1,-1
22,26,16,53,2,-1,-1
26,22,16,53,2,-1,-1
22,27,41,59,2,-1,-1
27,22,41,59,2,-1,-1
22,28,22,28,2,-1,-1
28,22,22,28,2,-1,-1
22,29,12,56,2,-1,-1
29,22,12,56,2,-1,-1
23,26,27,38,2,-1,-1
26,23,27,38,2,-1,-1
23,28,29,54,2,-1,-1
28,23,29,54,2,-1,-1
24,25,32,92,2,-1,-1
25,24,32,92,2,-1,-1
25,28,38,64,2,-1,-1
28,25,38,64,2,-1,-1
25,31,36,21,2,-1,-1
31,25,36,21,2,-1,-1
26,32,31,16,2,-1,-1
32,26,31,16,2,-1,-1
27,28,20,46,2,-1,-1
28,27,20,46,2,-1,-1
28,29,20,40,2,-1,-1
29,28,20,40,2,-1,-1
31,32,20,60,2,-1,-1
32,31,20,60,2,-1,-1
