from,to,t0,c0,lanes,initial_SR,initial_FR
20,19,36,35,2,-1,-1
21,19,10,41,2,-1,-1
24,19,4,38,2,-1,-1
28,19,9,62,2,-1,-1
29,19,29,57,2,-1,-1
24,20,34,36,2,-1,-1
26,20,17,38,2,-1,-1
28,21,6,33,2,-1,-1
23,22,37,50,2,-1,-1
24,22,19,63,2,-1,-1
26,23,37,9,2,-1,-1
28,24,12,76,2,-1,-1
29,24,32,78,2,-1,-1
28,27,20,59,2,-1,-1
